PoliticalEventKey,CountryKey,MonthKey,SumEvents,TotalEvents,NormalizedEvents1000,EventRootCode,EventRootDescr,EventCode,EventDescr,GoldsteinScale,AvgNumMentions,SumNumMentions,AvgAvgTone
2947,IND,142,87570,2528493,34.63327760844107,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,11.309695101062006,990390,-4.389638178112145
2948,IND,142,15485,2528493,6.124201253473908,18,ASSAULT,1821,Sexually assault,-9.0,16.118566354536647,249596,-5.5795817525323805
2949,IND,142,2156,2528493,0.8526818148201321,17,COERCE,175,Use tactics of violent repression  ,-9.0,14.765769944341375,31835,-5.838966924377381
2950,IND,142,41,2528493,0.01621519221132904,17,COERCE,1724,Impose state of emergency or martial law,-5.0,7.073170731707318,290,-5.076772417759496
2951,IND,142,3,2528493,0.0011864774788777348,20,USE UNCONVENTIONAL MASS VIOLENCE,201,Engage in mass expulsion,-9.5,3.6666666666666665,11,-4.469001515455608
2952,IND,142,4351,2528493,1.7207878368656746,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,7.74143874971271,33683,-4.693960561108934
2953,IND,142,1354,2528493,0.5354968354668176,18,ASSAULT,1822,Torture,-9.0,10.422451994091572,14112,-4.994914786051953
2954,IND,142,61,2528493,0.02412504207051394,18,ASSAULT,1832,Carry out car bombing,-10.0,6.8032786885245935,415,-6.477721705574614
2955,IND,142,778,2528493,0.3076931595222925,19,FIGHT,195,Employ aerial weapons,-10.0,10.276349614395883,7995,-2.562477831861256
2956,IND,142,5146,2528493,2.0352043687682744,17,COERCE,1712,Destroy property,-9.2,12.291099883404586,63250,-3.689648081794695
2957,IND,142,6113,2528493,2.417645609459864,18,ASSAULT,182,"Physically assault, not specified below",-9.5,11.441190904629488,69940,-5.725857952078076
2958,IND,142,904,2528493,0.3575252136351574,19,FIGHT,194,Fight with artillery and tanks,-10.0,8.948008849557517,8089,-4.0118333411043485
2959,IND,142,27701,2528493,10.955537547464044,19,FIGHT,193,Fight with small arms and light weapons,-10.0,10.453882531316564,289583,-3.8377014881088085
2960,IND,142,141,2528493,0.05576444150725353,20,USE UNCONVENTIONAL MASS VIOLENCE,203,Engage in ethnic cleansing,-10.0,6.872340425531918,969,-2.212909150242941
2961,IND,142,7265,2528493,2.8732529613489133,19,FIGHT,192,Occupy territory,-9.5,10.425877494838264,75744,-1.8940315514190158
2962,IND,142,433,2528493,0.17124824945135306,19,FIGHT,196,Violate ceasefire ,-9.5,9.069284064665137,3927,-5.543985107203118
2963,IND,142,82,2528493,0.03243038442265808,18,ASSAULT,185,Attempt to assassinate,-8.0,12.69512195121951,1041,-4.5499757770352565
2964,IND,142,469,2528493,0.18548597919788584,20,USE UNCONVENTIONAL MASS VIOLENCE,202,Engage in mass killings,-10.0,6.311300639658843,2960,-3.5753160548999547
2965,IND,142,2121,2528493,0.8388395775665585,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,10.870344177274864,23056,-3.861503056717928
2966,IND,142,773,2528493,0.30571569705749635,17,COERCE,1711,Confiscate property,-9.2,12.090556274256148,9346,-3.416002035098092
2967,IND,142,805,2528493,0.3183714568321921,17,COERCE,1723,Impose curfew,-5.0,12.555279503105588,10107,-4.192834884250127
2968,IND,142,1005,2528493,0.3974699554240411,18,ASSAULT,1823,Kill by physical assault,-10.0,7.645771144278608,7684,-6.201465744445567
2969,IND,142,1830,2528493,0.7237512621154182,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,13.086338797814205,23948,-2.8499881350466447
2970,MEX,142,577,401849,1.4358627245557412,17,COERCE,1712,Destroy property,-9.2,26.755632582322374,15438,-4.589378933498809
2971,MEX,142,33,401849,0.08212039845812731,18,ASSAULT,1832,Carry out car bombing,-10.0,6.96969696969697,230,-5.16085380275562
2972,MEX,142,724,401849,1.8016717722328532,18,ASSAULT,1821,Sexually assault,-9.0,10.241712707182323,7415,-6.07166801771641
2973,MEX,142,9063,401849,22.553247612909328,19,FIGHT,193,Fight with small arms and light weapons,-10.0,17.77843981021737,161126,-4.412187629178662
2974,MEX,142,3803,401849,9.46375379806843,17,COERCE,172,"Impose administrative sanctions, not specified below",-5.0,15.309755456218774,58223,-1.8932897125594959
2975,MEX,142,104,401849,0.2588036799892497,19,FIGHT,194,Fight with artillery and tanks,-10.0,16.41346153846154,1707,-4.3107753614597115
2976,MEX,142,202,401849,0.5026763784406579,17,COERCE,171,"Seize or damage property, not specified below",-9.2,9.6980198019802,1959,-4.988416535645097
2977,MEX,142,24,401849,0.05972392615136531,18,ASSAULT,185,Attempt to assassinate,-8.0,122.41666666666666,2938,-7.04916004357965
2978,MEX,142,312,401849,0.7764110399677491,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,14.935897435897427,4660,-4.256178457211576
2979,MEX,142,818,401849,2.035590482992368,18,ASSAULT,1822,Torture,-9.0,13.821515892420544,11306,-5.819278199605972
2980,MEX,142,2165,401849,5.387595838237746,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,16.235565819861428,35150,-4.194868275010103
2981,MEX,142,196,401849,0.4877453969028168,18,ASSAULT,1823,Kill by physical assault,-10.0,24.77551020408164,4856,-4.258946423506617
2982,MEX,142,642,401849,1.5976150245490222,19,FIGHT,195,Employ aerial weapons,-10.0,21.373831775700936,13722,-5.7153054052051875
2983,MEX,142,11,401849,0.0273734661527091,18,ASSAULT,1831,Carry out suicide bombing,-10.0,5.090909090909092,56,-2.027841082577
2984,MEX,142,44,401849,0.1094938646108364,17,COERCE,1724,Impose state of emergency or martial law,-5.0,14.977272727272727,659,-5.163449525345452
2985,MEX,142,677,401849,1.6847124168530967,18,ASSAULT,186,Assassinate ,-10.0,8.370753323485966,5667,-3.106525674127138
2986,MEX,142,72,401849,0.17917177845409593,17,COERCE,1723,Impose curfew,-5.0,7.416666666666665,534,-1.6754620835635747
2987,MEX,142,1769,401849,4.402151056740219,17,COERCE,174,Expel or deport individuals,-5.0,16.427360090446566,29060,-5.065514647300511
2988,MEX,142,261,401849,0.6494976968960977,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,11.440613026819925,2986,-3.3594095346214328
2989,MEX,142,20937,401849,52.101660076297314,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,16.709748292496528,349852,-4.5721735548548565
2990,MEX,142,3979,401849,9.901729256511775,19,FIGHT,192,Occupy territory,-9.5,17.379492334757472,69153,-2.5118007101535684
2991,MEX,142,116,401849,0.2886656430649324,18,ASSAULT,183,"Conduct suicide, car, or other non-military bombing, not spec below",-10.0,19.034482758620683,2208,-3.016458006674683
2992,MEX,142,167,401849,0.4155789861365836,17,COERCE,170,"Coerce, not specified below ",-7.0,16.964071856287426,2833,-4.933345770565797
2993,MEX,142,234,401849,0.5823082799758118,20,USE UNCONVENTIONAL MASS VIOLENCE,202,Engage in mass killings,-10.0,12.816239316239313,2999,-4.358363308778486
2994,MEX,142,1,401849,0.0024884969229735546,20,USE UNCONVENTIONAL MASS VIOLENCE,201,Engage in mass expulsion,-9.5,8.0,8,-4.11585365853658
2995,MEX,142,304,401849,0.7565030645839607,17,COERCE,1711,Confiscate property,-9.2,13.97368421052632,4248,-4.1717564233512405
2996,MEX,142,3170,401849,7.888535245826168,18,ASSAULT,180,"Use unconventional violence, not specified below",-9.0,13.12681388012618,41612,-5.851945466259228
2997,MEX,142,941,401849,2.341675604518115,18,ASSAULT,182,"Physically assault, not specified below",-9.5,13.800212539851227,12986,-4.4643203556966835
2998,MEX,142,11,401849,0.0273734661527091,17,COERCE,1722,Ban political parties or politicians,-5.0,173.72727272727275,1911,-3.4444425752935484
2999,MEX,142,19054,401849,47.4158203703381,17,COERCE,173,"Arrest, detain, or charge with legal action ",-5.0,16.643801826388163,317131,-5.13744325516786
3000,MEX,142,22,401849,0.0547469323054182,20,USE UNCONVENTIONAL MASS VIOLENCE,203,Engage in ethnic cleansing,-10.0,6.454545454545455,142,-3.5688354881100675
3001,MEX,142,282,401849,0.7017561322785424,17,COERCE,175,Use tactics of violent repression  ,-9.0,13.964539007092204,3938,-5.940248003521187
3002,TCD,142,22,71379,0.30821390044691016,17,COERCE,170,"Coerce, not specified below ",-7.0,7.40909090909091,163,-8.9513341613264
3003,TCD,142,21,71379,0.2942041776993233,18,ASSAULT,1823,Kill by physical assault,-10.0,7.809523809523809,164,-5.596130216400382
3004,TCD,142,3,71379,0.042029168242760484,17,COERCE,1722,Ban political parties or politicians,-5.0,9.333333333333332,28,-12.765475265475233
3005,TCD,142,8907,71379,124.78460051275586,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,14.982597956663295,133450,-4.6485138029591315
3006,TCD,142,139,71379,1.9473514619145689,17,COERCE,1724,Impose state of emergency or martial law,-5.0,44.942446043165454,6247,-8.210646295321169
3007,TCD,142,157,71379,2.199526471371132,17,COERCE,1712,Destroy property,-9.2,13.547770700636942,2127,-4.886085046739388
3008,TCD,142,472,71379,6.612589136860981,19,FIGHT,195,Employ aerial weapons,-10.0,14.010593220338981,6613,-2.7110657503298046
3009,TCD,142,1427,71379,19.9918743608064,19,FIGHT,192,Occupy territory,-9.5,11.110721793973378,15855,-3.163442152165436
3010,TCD,142,257,71379,3.600498746129814,18,ASSAULT,1822,Torture,-9.0,11.529182879377432,2963,-6.091075026144905
3011,TCD,142,291,71379,4.076829319547766,19,FIGHT,194,Fight with artillery and tanks,-10.0,20.051546391752574,5835,-7.6745080041923295
3012,TCD,142,1,71379,0.014009722747586823,18,ASSAULT,184,Use as human shield ,-8.0,8.0,8,-7.8078078078078095
3013,TCD,142,1,71379,0.014009722747586823,19,FIGHT,196,Violate ceasefire ,-9.5,2.0,2,-5.5202541699761705
3014,TCD,142,121,71379,1.6951764524580055,17,COERCE,174,Expel or deport individuals,-5.0,6.2727272727272725,759,-5.192814784661021
3015,TCD,142,74,71379,1.0367194833214253,18,ASSAULT,1821,Sexually assault,-9.0,5.013513513513517,371,-5.276664094756431
3016,TCD,142,96,71379,1.3449333837683353,18,ASSAULT,183,"Conduct suicide, car, or other non-military bombing, not spec below",-10.0,14.781250000000005,1419,-7.948097647978464
3017,TCD,142,40,71379,0.560388909903473,20,USE UNCONVENTIONAL MASS VIOLENCE,202,Engage in mass killings,-10.0,22.6,904,-4.009080948616224
3018,TCD,142,155,71379,2.171507025875958,18,ASSAULT,182,"Physically assault, not specified below",-9.5,18.94838709677419,2937,-6.309957686760558
3019,TCD,142,708,71379,9.918883705291472,17,COERCE,172,"Impose administrative sanctions, not specified below",-5.0,16.055084745762702,11367,-6.7839764157295095
3020,TCD,142,4,71379,0.0560388909903473,18,ASSAULT,185,Attempt to assassinate,-8.0,3.0,12,-5.989978707102805
3021,TCD,142,796,71379,11.151739307079113,18,ASSAULT,1831,Carry out suicide bombing,-10.0,23.91206030150754,19034,-8.154158515415881
3022,TCD,142,14,71379,0.1961361184662156,17,COERCE,175,Use tactics of violent repression  ,-9.0,12.500000000000002,175,-4.593997602567651
3023,TCD,142,2455,71379,34.39386934532565,17,COERCE,173,"Arrest, detain, or charge with legal action ",-5.0,12.738900203665983,31274,-7.173157879940595
3024,TCD,142,295,71379,4.132868210538113,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,11.152542372881358,3290,-4.1357296510273125
3025,TCD,142,17,71379,0.23816528670897605,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,6.294117647058824,107,-8.626270186477983
3026,TCD,142,891,71379,12.48266296809986,18,ASSAULT,180,"Use unconventional violence, not specified below",-9.0,13.479236812570141,12010,-6.545893008740514
3027,TCD,142,4,71379,0.0560388909903473,20,USE UNCONVENTIONAL MASS VIOLENCE,201,Engage in mass expulsion,-9.5,11.5,46,-3.212120620912525
3028,TCD,142,22,71379,0.30821390044691016,17,COERCE,1723,Impose curfew,-5.0,10.954545454545457,241,-2.629120194210381
3029,TCD,142,69,71379,0.9666708695834908,18,ASSAULT,186,Assassinate ,-10.0,7.405797101449275,511,-6.2494554324867595
3030,TCD,142,8,71379,0.1120777819806946,20,USE UNCONVENTIONAL MASS VIOLENCE,203,Engage in ethnic cleansing,-10.0,8.0,64,-4.262613730659888
3031,TCD,142,49,71379,0.6864764146317545,17,COERCE,171,"Seize or damage property, not specified below",-9.2,7.734693877551023,379,-6.368349643150643
3032,TCD,142,32,71379,0.4483111279227784,17,COERCE,1711,Confiscate property,-9.2,7.937499999999997,254,-5.336430241003598
3033,TCD,142,15,71379,0.2101458412138024,18,ASSAULT,1832,Carry out car bombing,-10.0,13.066666666666668,196,-3.9643214525567783
3034,TCD,142,22,71379,0.30821390044691016,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,10.18181818181818,224,-3.7723727453122815
3035,TCD,142,785,71379,10.997632356855657,19,FIGHT,193,Fight with small arms and light weapons,-10.0,11.326114649681525,8891,-4.780485801660904
3036,CAN,155,2319,1713622,1.3532739425614284,18,ASSAULT,182,"Physically assault, not specified below",-9.5,12.400603708495048,28757,-4.803054216678642
3037,CAN,155,43787,1713622,25.552309669226933,17,COERCE,173,"Arrest, detain, or charge with legal action ",-5.0,15.693973097037931,687192,-5.179821482087919
3038,CAN,155,443,1713622,0.25851675573726296,17,COERCE,1711,Confiscate property,-9.2,10.038374717832953,4447,-4.6816324829799925
3039,CAN,155,40,1713622,0.023342370721197558,17,COERCE,1722,Ban political parties or politicians,-5.0,7.825000000000002,313,-2.0670290245288983
3040,CAN,155,8685,1713622,5.068212242840019,19,FIGHT,192,Occupy territory,-9.5,12.754289004029939,110771,-0.9025648697058696
3041,CAN,155,1904,1713622,1.1110968463290036,17,COERCE,174,Expel or deport individuals,-5.0,12.388130252100847,23587,-3.9053095406266976
3042,CAN,155,41,1713622,0.023925929989227497,18,ASSAULT,185,Attempt to assassinate,-8.0,7.804878048780485,320,-4.2165782891971375
3043,CAN,155,1530,1713622,0.8928456800858066,18,ASSAULT,186,Assassinate ,-10.0,8.911764705882355,13635,-2.263017189731261
3044,CAN,155,47,1713622,0.02742728559740713,18,ASSAULT,1832,Carry out car bombing,-10.0,4.46808510638298,210,-5.376364980469544
3045,CAN,155,354,1713622,0.2065799808825984,17,COERCE,175,Use tactics of violent repression  ,-9.0,14.460451977401128,5119,-5.2664075927590455
3046,CAN,155,283,1713622,0.16514727285247272,18,ASSAULT,183,"Conduct suicide, car, or other non-military bombing, not spec below",-10.0,11.519434628975267,3260,-5.2591414099785085
3047,CAN,155,8,1713622,0.0046684741442395115,19,FIGHT,196,Violate ceasefire ,-9.5,6.5,52,-3.0720629039079683
3048,CAN,155,966,1713622,0.563718252916921,18,ASSAULT,1823,Kill by physical assault,-10.0,14.9824016563147,14473,-6.429963171118394
3049,CAN,155,370,1713622,0.2159169291710774,19,FIGHT,194,Fight with artillery and tanks,-10.0,7.516216216216215,2781,-3.6242399080706007
3050,CAN,155,115,1713622,0.06710931582344297,20,USE UNCONVENTIONAL MASS VIOLENCE,202,Engage in mass killings,-10.0,5.86086956521739,674,-4.190606390867485
3051,CAN,155,20455,1713622,11.936704827552399,19,FIGHT,193,Fight with small arms and light weapons,-10.0,15.310584209239792,313178,-3.5824311954653414
3052,CAN,155,23,1713622,0.013421863164688595,20,USE UNCONVENTIONAL MASS VIOLENCE,201,Engage in mass expulsion,-9.5,4.869565217391305,112,-1.947014126839476
3053,CAN,155,910,1713622,0.5310389339072444,17,COERCE,171,"Seize or damage property, not specified below",-9.2,11.746153846153845,10689,-3.9487517410748083
3054,CAN,155,1,1713622,0.0005835592680299388,18,ASSAULT,184,Use as human shield ,-8.0,2.0,2,-1.3173652694610802
3055,CAN,155,346,1713622,0.20191150673835886,17,COERCE,1724,Impose state of emergency or martial law,-5.0,28.552023121387272,9879,-3.8599204846016764
3056,CAN,155,2623,1713622,1.53067596004253,17,COERCE,1712,Destroy property,-9.2,14.883720930232556,39040,-2.986108480473524
3057,CAN,155,738,1713622,0.4306667398060949,19,FIGHT,191,"Impose blockade, restrict movement ",-9.5,8.42547425474255,6218,-3.411505521812122
3058,CAN,155,12619,1713622,7.363934403269798,18,ASSAULT,180,"Use unconventional violence, not specified below",-9.0,18.18622711783816,229492,-6.108361081847012
3059,CAN,155,1590,1713622,0.9278592361676028,18,ASSAULT,1821,Sexually assault,-9.0,14.244654088050325,22649,-4.76544789327213
3060,CAN,155,3379,1713622,1.971846766673164,18,ASSAULT,181,"Abduct, hijack, or take hostage ",-9.0,12.682450429121046,42854,-4.93085825667808
3061,CAN,155,61,1713622,0.03559711534982627,20,USE UNCONVENTIONAL MASS VIOLENCE,203,Engage in ethnic cleansing,-10.0,3.901639344262296,238,-2.9401416508058804
3062,CAN,155,192,1713622,0.11204337946174828,18,ASSAULT,1831,Carry out suicide bombing,-10.0,6.328124999999999,1215,-6.362628397929325
3063,CAN,155,473,1713622,0.27602353377816113,17,COERCE,1723,Impose curfew,-5.0,11.137420718816076,5268,-1.3236844352207613
3064,CAN,155,1294,1713622,0.7551256928307409,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,11.371715610510046,14715,-0.8169109122448858
3065,CAN,155,887,1713622,0.5176170707425558,19,FIGHT,195,Employ aerial weapons,-10.0,10.02254791431792,8890,-2.9999776378220715
3066,CAN,155,51323,1713622,29.95001231310055,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,16.298365255343626,836481,-3.644715100534216
3067,CAN,155,15384,1713622,8.97747577937258,17,COERCE,172,"Impose administrative sanctions, not specified below",-5.0,14.943057722308891,229884,-2.5454104919477367
3068,CAN,155,986,1713622,0.5753894382775198,18,ASSAULT,1822,Torture,-9.0,15.128803245436107,14917,-4.9586747229610255
3069,CAN,155,338,1713622,0.19724303259411932,17,COERCE,170,"Coerce, not specified below ",-7.0,17.95266272189349,6068,-3.827431485825175
3070,MAR,155,488,97839,4.987786056684962,18,ASSAULT,180,"Use unconventional violence, not specified below",-9.0,15.366803278688526,7499,-7.4835401307239175
3071,MAR,155,3928,97839,40.147589407087146,17,COERCE,173,"Arrest, detain, or charge with legal action ",-5.0,14.492617107942975,56927,-6.353360729313296
3072,MAR,155,49,97839,0.5008227802818916,17,COERCE,1721,Impose restrictions on political freedoms  ,-5.0,7.040816326530613,345,-4.359509333951479
3073,MAR,155,2877,97839,29.40545181369393,19,FIGHT,190,"Use conventional military force, not specified below",-10.0,12.057351407716364,34689,-5.075041413942184
3074,MAR,155,1,97839,0.01022087306697738,18,ASSAULT,185,Attempt to assassinate,-8.0,1.0,1,-2.92423571112095
3075,MAR,155,2,97839,0.02044174613395476,18,ASSAULT,1832,Carry out car bombing,-10.0,3.5,7,-6.069849609004474
3076,MAR,155,23,97839,0.2350800805404797,19,FIGHT,196,Violate ceasefire ,-9.5,13.130434782608695,302,-4.218365618727743
